Tract,Total,Tot_White,Pct_White,Tot_Black,Pct_Black,Tot_Native,Pct_Native,Tot_Asian,Pct_Asian,Tot_Pac_Isl,Pct_Pac_Isl,Tot_Other,Pct_Other,Tot_Mixed,Pct_Mixed
41809,2084,1250,59.98080614,277,13.29174664,0,0,161,7.725527831,0,0,314,15.0671785,82,3.934740883
41810,1624,1195,73.58374384,77,4.74137931,0,0,226,13.91625616,7,0.4310344828,77,4.74137931,42,2.586206897
41812,1071,765,71.42857143,98,9.150326797,0,0,55,5.135387488,6,0.5602240896,128,11.95144725,19,1.774042951
41813,2150,1732,80.55813953,51,2.372093023,0,0,87,4.046511628,0,0,248,11.53488372,32,1.488372093
41904,1525,1232,80.78688525,33,2.163934426,0,0,108,7.081967213,21,1.37704918,97,6.360655738,34,2.229508197
41905,990,661,66.76767677,123,12.42424242,9,0.9090909091,56,5.656565657,0,0,135,13.63636364,6,0.6060606061
41906,2006,1424,70.98703888,77,3.838484546,17,0.8474576271,98,4.885343968,0,0,350,17.44765703,40,1.994017946
41909,1446,1114,77.04011065,9,0.622406639,25,1.728907331,101,6.984785615,13,0.8990318119,164,11.34163209,20,1.383125864
41910,2580,1911,74.06976744,108,4.186046512,52,2.015503876,276,10.69767442,0,0,198,7.674418605,35,1.356589147
41911,3685,2344,63.60922659,501,13.59565807,21,0.5698778833,412,11.18046133,23,0.6241519674,246,6.675712347,138,3.744911805
41912,1955,1309,66.95652174,59,3.017902813,22,1.125319693,385,19.69309463,0,0,96,4.910485934,84,4.296675192
41913,2159,1609,74.52524317,56,2.593793423,7,0.3242241779,257,11.9036591,87,4.029643353,104,4.817044928,39,1.806391848
42003,1684,1318,78.26603325,29,1.722090261,0,0,191,11.34204276,12,0.7125890736,70,4.156769596,64,3.800475059
42004,1065,892,83.75586854,40,3.755868545,0,0,46,4.319248826,0,0,79,7.417840376,8,0.7511737089
42005,1577,1110,70.3868104,113,7.165504122,0,0,185,11.73113507,0,0,142,9.004438808,27,1.712111604
42007,1419,1162,81.88865398,72,5.073995772,26,1.832276251,33,2.325581395,0,0,115,8.104298802,11,0.7751937984
42008,2212,1494,67.54068716,134,6.057866184,14,0.6329113924,128,5.786618445,0,0,360,16.27486438,82,3.707052441
42009,1827,840,45.97701149,303,16.58456486,56,3.0651341,56,3.0651341,0,0,521,28.51669403,51,2.791461412
42010,1393,552,39.62670495,163,11.70136396,0,0,0,0,0,0,678,48.67193108,0,0
42012,1861,1232,66.20096722,180,9.672219237,0,0,208,11.17678667,0,0,169,9.081139172,72,3.868887695
42013,2305,1517,65.81344902,186,8.069414317,0,0,291,12.62472885,0,0,228,9.89154013,83,3.600867679
42014,2892,1805,62.41355463,231,7.987551867,81,2.800829876,180,6.22406639,116,4.011065007,404,13.96957123,75,2.593360996
42206,2432,1354,55.67434211,316,12.99342105,57,2.34375,304,12.5,0,0,284,11.67763158,117,4.810855263
42207,1176,970,82.4829932,45,3.826530612,14,1.19047619,68,5.782312925,0,0,28,2.380952381,51,4.336734694
42208,891,770,86.41975309,13,1.459034792,0,0,45,5.050505051,0,0,40,4.489337823,23,2.581369248
42209,1320,682,51.66666667,271,20.53030303,22,1.666666667,163,12.34848485,0,0,167,12.65151515,15,1.136363636
42210,1653,878,53.11554749,117,7.078039927,26,1.572897762,286,17.30187538,0,0,256,15.48699335,90,5.444646098
42212,1855,964,51.96765499,309,16.65768194,0,0,208,11.21293801,0,0,352,18.97574124,22,1.185983827
42213,1540,1080,70.12987013,38,2.467532468,21,1.363636364,290,18.83116883,0,0,96,6.233766234,15,0.974025974
42214,1759,1184,67.31097214,191,10.8584423,0,0,135,7.674815236,32,1.819215463,187,10.63104036,30,1.705514497
42217,1986,1607,80.9164149,134,6.747230614,0,0,73,3.675730111,0,0,150,7.552870091,22,1.10775428
42300,1962,1399,71.30479103,34,1.732925586,14,0.7135575943,33,1.681957187,0,0,427,21.76350663,55,2.803261978
42401,565,391,69.20353982,30,5.309734513,10,1.769911504,29,5.132743363,0,0,100,17.69911504,5,0.8849557522
42402,1248,754,60.41666667,129,10.33653846,8,0.641025641,73,5.849358974,0,0,252,20.19230769,32,2.564102564
42403,1033,652,63.11713456,157,15.19845111,0,0,53,5.130687318,19,1.839303001,130,12.58470474,22,2.129719264
42404,579,182,31.43350604,100,17.27115717,3,0.518134715,29,5.008635579,0,0,242,41.79620035,23,3.972366149
42405,1611,493,30.60211049,578,35.87833644,41,2.545003104,24,1.489757914,0,0,460,28.55369336,15,0.9310986965
42406,1219,537,44.05250205,208,17.06316653,0,0,80,6.562756358,41,3.363412633,345,28.30188679,8,0.6562756358
42407,840,445,52.97619048,66,7.857142857,5,0.5952380952,35,4.166666667,0,0,273,32.5,16,1.904761905
42408,830,404,48.6746988,82,9.879518072,19,2.289156627,77,9.277108434,0,0,235,28.31325301,13,1.56626506
42409,895,421,47.03910615,210,23.46368715,6,0.6703910615,10,1.117318436,0,0,217,24.24581006,31,3.463687151
42410,1374,678,49.34497817,357,25.98253275,24,1.746724891,93,6.768558952,0,0,204,14.84716157,18,1.310043668
42411,717,366,51.0460251,172,23.9888424,0,0,52,7.252440725,0,0,90,12.55230126,37,5.160390516
42412,1380,891,64.56521739,291,21.08695652,0,0,6,0.4347826087,0,0,168,12.17391304,24,1.739130435
42505,824,305,37.01456311,99,12.01456311,15,1.82038835,24,2.912621359,0,0,371,45.02427184,10,1.213592233
42506,2625,838,31.92380952,893,34.01904762,15,0.5714285714,186,7.085714286,0,0,616,23.46666667,77,2.933333333
42507,1020,347,34.01960784,219,21.47058824,0,0,65,6.37254902,0,0,378,37.05882353,11,1.078431373
42508,1257,436,34.68575975,148,11.77406523,0,0,28,2.227525855,5,0.3977724741,625,49.72155927,15,1.193317422
42509,775,345,44.51612903,114,14.70967742,3,0.3870967742,16,2.064516129,0,0,285,36.77419355,12,1.548387097
42510,1133,425,37.51103266,126,11.12091792,0,0,111,9.796999117,37,3.265666372,399,35.21624007,35,3.089143866
42511,803,245,30.51058531,128,15.94022416,0,0,24,2.98879203,0,0,402,50.0622665,4,0.498132005
42512,870,290,33.33333333,181,20.8045977,0,0,34,3.908045977,10,1.149425287,351,40.34482759,4,0.4597701149
42513,776,382,49.22680412,72,9.278350515,0,0,6,0.7731958763,0,0,272,35.05154639,44,5.670103093
42514,772,299,38.73056995,101,13.08290155,6,0.7772020725,62,8.031088083,0,0,292,37.8238342,12,1.554404145
42515,1007,386,38.33167825,248,24.62760675,0,0,26,2.581926514,0,0,347,34.45878848,0,0
42516,966,410,42.44306418,113,11.69772257,0,0,67,6.935817805,0,0,369,38.19875776,7,0.7246376812
42517,790,368,46.58227848,98,12.40506329,6,0.7594936709,44,5.569620253,0,0,248,31.39240506,26,3.291139241
42518,852,329,38.61502347,198,23.23943662,13,1.525821596,33,3.873239437,0,0,271,31.80751174,8,0.9389671362
42519,494,166,33.60323887,119,24.08906883,6,1.214574899,5,1.012145749,0,0,165,33.40080972,33,6.680161943
42520,1286,502,39.03576983,197,15.31881804,11,0.8553654743,79,6.143079316,0,0,458,35.61430793,39,3.032659409
42521,1168,483,41.35273973,255,21.83219178,20,1.712328767,34,2.910958904,0,0,352,30.1369863,24,2.054794521
42617,2569,651,25.34059946,328,12.76761386,11,0.4281821721,80,3.11405216,20,0.7785130401,1466,57.06500584,13,0.5060334761
42618,1819,723,39.7471138,136,7.476635514,11,0.6047278725,57,3.133589885,0,0,864,47.49862562,28,1.539307312
42619,2677,1049,39.18565558,384,14.34441539,0,0,171,6.387747479,0,0,965,36.04781472,108,4.034366829
42620,2871,1021,35.56252177,410,14.28073842,0,0,198,6.896551724,0,0,1242,43.26018809,0,0
42621,1661,571,34.3768814,374,22.51655629,0,0,224,13.4858519,0,0,452,27.21252258,40,2.408187839
42622,1225,478,39.02040816,337,27.51020408,0,0,127,10.36734694,0,0,233,19.02040816,50,4.081632653
42623,1265,506,40,327,25.84980237,0,0,94,7.43083004,15,1.185770751,249,19.68379447,74,5.849802372
42624,981,486,49.5412844,96,9.785932722,5,0.5096839959,97,9.887869521,28,2.854230377,218,22.22222222,51,5.198776758
42706,1848,455,24.62121212,289,15.63852814,16,0.8658008658,77,4.166666667,0,0,972,52.5974026,39,2.11038961
42708,1484,1097,73.92183288,60,4.043126685,0,0,120,8.086253369,0,0,158,10.64690027,49,3.301886792
42709,1897,1614,85.08170796,46,2.424881392,48,2.530311017,67,3.531892462,0,0,97,5.113336848,25,1.317870322
42711,2707,2099,77.53971186,322,11.89508681,0,0,50,1.84706317,0,0,162,5.984484669,74,2.733653491
42714,1262,1169,92.63074485,0,0,0,0,65,5.150554675,9,0.7131537242,0,0,19,1.505546751
42715,4140,2797,67.56038647,242,5.845410628,0,0,215,5.193236715,0,0,644,15.55555556,242,5.845410628
42716,1773,1659,93.57021997,0,0,0,0,0,0,0,0,92,5.18894529,22,1.240834743
42717,1471,956,64.98980286,9,0.611828688,10,0.6798096533,33,2.243371856,0,0,443,30.11556764,20,1.359619307
42719,1507,1049,69.6084937,70,4.644990046,0,0,45,2.98606503,0,0,329,21.83145322,14,0.9289980093
42720,1514,1302,85.99735799,0,0,10,0.6605019815,12,0.7926023778,15,0.9907529723,161,10.6340819,14,0.9247027741
42723,1977,1731,87.5569044,28,1.416287304,38,1.922104198,7,0.354071826,0,0,155,7.840161861,18,0.9104704097
42724,921,719,78.06731813,40,4.34310532,0,0,67,7.274701412,13,1.411509229,58,6.297502714,24,2.605863192
42726,2117,1292,61.02975909,308,14.54888994,24,1.133679735,117,5.52668871,41,1.936702881,263,12.42324043,72,3.401039206
42728,649,483,74.42218798,13,2.003081664,0,0,13,2.003081664,0,0,132,20.33898305,8,1.232665639
42729,4034,3046,75.50818047,315,7.808626673,10,0.2478929103,277,6.866633614,0,0,265,6.569162122,121,2.999504214
42730,1424,823,57.79494382,0,0,25,1.755617978,8,0.5617977528,0,0,561,39.39606742,7,0.4915730337
42731,1912,1390,72.69874477,111,5.805439331,0,0,63,3.294979079,0,0,341,17.83472803,7,0.3661087866
42732,1774,1199,67.58737317,97,5.467869222,8,0.4509582864,68,3.833145434,0,0,308,17.36189402,94,5.298759865
42733,1885,1314,69.70822281,94,4.986737401,0,0,228,12.09549072,0,0,148,7.851458886,101,5.358090186
42737,715,472,66.01398601,81,11.32867133,21,2.937062937,31,4.335664336,24,3.356643357,58,8.111888112,28,3.916083916
42738,2265,1520,67.10816777,244,10.77262693,38,1.677704194,201,8.874172185,0,0,169,7.461368653,93,4.105960265
42739,2080,1281,61.58653846,327,15.72115385,24,1.153846154,138,6.634615385,0,0,233,11.20192308,77,3.701923077
42740,1144,1002,87.58741259,60,5.244755245,0,0,45,3.933566434,0,0,14,1.223776224,23,2.01048951
42741,1362,1219,89.50073421,63,4.625550661,6,0.4405286344,39,2.863436123,0,0,10,0.7342143906,25,1.835535977
42742,1280,1043,81.484375,62,4.84375,14,1.09375,33,2.578125,0,0,82,6.40625,46,3.59375
42743,866,679,78.40646651,27,3.11778291,0,0,18,2.07852194,0,0,93,10.73903002,49,5.658198614
42744,1021,688,67.38491675,0,0,8,0.7835455436,34,3.33006856,0,0,225,22.03721841,66,6.464250735
42745,2055,1684,81.94647202,71,3.454987835,0,0,122,5.936739659,0,0,163,7.931873479,15,0.7299270073
42800,2095,721,34.41527446,205,9.785202864,5,0.2386634845,53,2.529832936,0,0,1055,50.35799523,56,2.673031026
42901,1759,694,39.45423536,66,3.752131893,8,0.4548038658,34,1.93291643,0,0,957,54.40591245,0,0
42902,1241,504,40.61240935,48,3.867848509,23,1.853344077,79,6.365834005,0,0,578,46.57534247,9,0.7252215955
42903,1352,580,42.89940828,64,4.733727811,29,2.144970414,0,0,0,0,669,49.48224852,10,0.7396449704
42904,2219,837,37.71969356,267,12.03244705,0,0,0,0,0,0,1115,50.2478594,0,0
43001,1628,866,53.19410319,113,6.941031941,7,0.42997543,31,1.904176904,0,0,561,34.45945946,50,3.071253071
43003,1865,992,53.19034853,74,3.967828418,51,2.73458445,42,2.252010724,9,0.4825737265,632,33.88739946,65,3.485254692
43005,1542,959,62.1919585,57,3.696498054,0,0,46,2.983138781,0,0,435,28.21011673,45,2.918287938
43006,1441,736,51.07564192,65,4.510756419,0,0,32,2.220680083,0,0,552,38.30673144,56,3.886190146
43007,2137,1652,77.30463266,156,7.299953205,11,0.5147402901,117,5.474964904,0,0,147,6.878802059,54,2.526906879
43008,1830,1234,67.43169399,66,3.606557377,0,0,42,2.295081967,0,0,384,20.98360656,104,5.683060109
43009,1545,1024,66.27831715,17,1.100323625,11,0.71197411,126,8.155339806,0,0,326,21.10032362,41,2.653721683
43010,1544,1027,66.51554404,77,4.987046632,10,0.6476683938,102,6.606217617,0,0,301,19.49481865,27,1.748704663
43206,2562,1722,67.21311475,131,5.113192818,17,0.6635441062,202,7.884465262,26,1.014832162,267,10.42154567,197,7.68930523
43211,1579,1166,73.84420519,149,9.436352122,0,0,94,5.953134896,0,0,116,7.346421786,54,3.419886004
43216,2210,1640,74.2081448,148,6.696832579,11,0.4977375566,237,10.7239819,0,0,105,4.751131222,69,3.122171946
43217,1051,791,75.26165557,55,5.233111323,0,0,76,7.231208373,0,0,107,10.18078021,22,2.093244529
43218,1642,1388,84.53105968,14,0.8526187576,0,0,72,4.384896468,0,0,128,7.795371498,40,2.436053593
43220,1706,1204,70.57444314,59,3.458382181,0,0,102,5.978898007,9,0.5275498242,285,16.70574443,47,2.754982415
43222,1406,1132,80.51209104,66,4.694167852,0,0,139,9.886201991,0,0,22,1.564722617,47,3.342816501
43227,1980,1198,60.50505051,284,14.34343434,12,0.6060606061,190,9.595959596,0,0,222,11.21212121,74,3.737373737
43228,1359,899,66.15158205,107,7.87343635,16,1.177336277,88,6.475349522,0,0,164,12.06769684,85,6.25459897
43229,2261,1994,88.1910659,45,1.990269792,0,0,97,4.290137107,0,0,110,4.865103936,15,0.663423264
43235,1560,1105,70.83333333,143,9.166666667,2,0.1282051282,174,11.15384615,42,2.692307692,49,3.141025641,45,2.884615385
43239,2508,2262,90.19138756,0,0,0,0,13,0.5183413078,0,0,143,5.701754386,90,3.588516746
43240,3048,2124,69.68503937,279,9.153543307,0,0,311,10.20341207,0,0,273,8.956692913,61,2.001312336
43242,2609,1906,73.05481027,136,5.212725182,15,0.5749329245,350,13.41510157,0,0,141,5.40436949,61,2.33806056
43244,2704,1922,71.07988166,184,6.804733728,0,0,187,6.915680473,15,0.5547337278,212,7.840236686,184,6.804733728
43246,1684,1373,81.53206651,56,3.325415677,0,0,152,9.026128266,0,0,52,3.087885986,51,3.028503563
43247,2585,1703,65.88007737,188,7.272727273,24,0.9284332689,411,15.89941973,0,0,259,10.01934236,0,0
43248,1348,1019,75.59347181,25,1.854599407,31,2.299703264,170,12.61127596,0,0,61,4.525222552,42,3.115727003
43250,2764,1828,66.13603473,300,10.85383502,67,2.424023155,339,12.26483357,0,0,168,6.078147612,62,2.243125904
43252,2326,1609,69.17454858,156,6.706792777,77,3.310404127,312,13.41358555,63,2.708512468,50,2.14961307,59,2.536543422
43254,1547,1165,75.3070459,72,4.65416936,20,1.292824822,101,6.528765352,15,0.9696186167,138,8.920491273,36,2.32708468
43256,1051,586,55.75642245,140,13.320647,8,0.7611798287,113,10.75166508,0,0,199,18.93434824,5,0.475737393
43257,2383,1664,69.82794796,180,7.553503987,78,3.273185061,249,10.44901385,4,0.1678556441,96,4.02853546,112,4.699958036
43262,1681,1432,85.18738846,7,0.4164187983,0,0,73,4.342653183,0,0,118,7.019631172,51,3.033908388
43264,2340,1982,84.7008547,90,3.846153846,0,0,193,8.247863248,0,0,42,1.794871795,33,1.41025641
43265,2013,1694,84.15300546,82,4.073522106,0,0,114,5.66318927,0,0,102,5.067064083,21,1.043219076
43266,1765,1085,61.47308782,197,11.16147309,23,1.303116147,190,10.76487252,9,0.5099150142,178,10.08498584,83,4.702549575
43267,2283,1984,86.90319755,40,1.752080596,32,1.401664477,177,7.752956636,0,0,15,0.6570302234,35,1.533070521
43270,1542,1142,74.05966278,119,7.717250324,7,0.4539559014,109,7.068741894,8,0.5188067445,134,8.69001297,23,1.49156939
43271,1098,902,82.14936248,6,0.5464480874,6,0.5464480874,0,0,9,0.8196721311,175,15.93806922,0,0
43272,1770,1605,90.6779661,30,1.694915254,8,0.4519774011,21,1.186440678,0,0,97,5.480225989,9,0.5084745763
43274,748,574,76.73796791,11,1.470588235,33,4.411764706,17,2.272727273,0,0,106,14.17112299,7,0.935828877
43276,1106,790,71.42857143,69,6.238698011,0,0,138,12.47739602,40,3.616636528,42,3.797468354,27,2.441229656
43278,1886,1498,79.42735949,73,3.870625663,0,0,169,8.960763521,0,0,57,3.022269353,89,4.718981972
43279,1507,1329,88.18845388,58,3.848706038,0,0,51,3.384207034,0,0,45,2.98606503,24,1.592568016
43291,3025,2372,78.41322314,70,2.314049587,15,0.4958677686,194,6.41322314,0,0,217,7.173553719,157,5.190082645
43304,2693,2300,85.40660973,85,3.156331229,35,1.2996658,118,4.381730412,0,0,51,1.893798737,104,3.861864092
43306,1630,1332,81.71779141,59,3.619631902,30,1.840490798,50,3.067484663,0,0,66,4.049079755,93,5.705521472
43307,2357,1684,71.44675435,377,15.99490878,0,0,73,3.097157403,0,0,179,7.594399661,44,1.866779805
43308,997,704,70.61183551,147,14.7442327,12,1.203610832,0,0,0,0,116,11.63490471,18,1.805416249
43309,914,637,69.69365427,90,9.846827133,27,2.95404814,16,1.750547046,50,5.470459519,76,8.315098468,18,1.969365427
43310,1031,775,75.16973812,39,3.782735209,54,5.237633366,9,0.8729388943,0,0,115,11.1542192,39,3.782735209
43311,693,575,82.97258297,7,1.01010101,7,1.01010101,24,3.463203463,0,0,70,10.1010101,10,1.443001443
43312,1254,1021,81.41945774,36,2.870813397,0,0,32,2.551834131,0,0,120,9.56937799,45,3.588516746
43313,1026,820,79.92202729,37,3.606237817,12,1.169590643,28,2.729044834,0,0,76,7.407407407,53,5.165692008
43314,1134,980,86.41975309,0,0,13,1.14638448,0,0,0,0,88,7.760141093,53,4.67372134
43315,676,594,87.86982249,3,0.4437869822,9,1.331360947,0,0,0,0,56,8.284023669,14,2.071005917
43316,1609,1304,81.04412679,196,12.18147918,0,0,55,3.418272219,0,0,24,1.491609695,30,1.864512119
43317,2395,1844,76.99373695,326,13.61169102,46,1.920668058,55,2.296450939,17,0.7098121086,52,2.171189979,55,2.296450939
43401,1886,1495,79.26829268,69,3.658536585,16,0.8483563097,13,0.6892895016,0,0,234,12.40721103,59,3.128313892
43403,807,564,69.88847584,81,10.03717472,20,2.478314746,17,2.106567534,0,0,112,13.87856258,13,1.610904585
43404,1406,1191,84.7083926,102,7.254623044,40,2.844950213,7,0.4978662873,0,0,36,2.560455192,30,2.13371266
43405,1841,1457,79.14177078,209,11.3525258,0,0,0,0,0,0,95,5.160239001,80,4.345464422
43503,1749,1538,87.93596341,56,3.201829617,0,0,35,2.001143511,0,0,120,6.861063465,0,0
43504,2678,2247,83.90589993,155,5.787901419,28,1.045556385,108,4.032860344,18,0.6721433906,106,3.958177745,16,0.5974607916
43505,1572,1383,87.97709924,63,4.007633588,0,0,24,1.526717557,0,0,61,3.880407125,41,2.608142494
43506,1945,1494,76.81233933,106,5.449871465,25,1.285347044,79,4.061696658,0,0,199,10.23136247,42,2.159383033
43507,2339,1563,66.82342882,302,12.91150064,76,3.249251817,20,0.8550662676,0,0,310,13.25352715,68,2.90722531
43508,2356,1822,77.3344652,190,8.064516129,47,1.994906621,33,1.400679117,0,0,169,7.173174873,95,4.032258065
43509,1619,1309,80.85237801,34,2.100061767,27,1.667696109,14,0.8647313156,0,0,179,11.05620754,56,3.458925263
43512,1998,1389,69.51951952,202,10.11011011,32,1.601601602,73,3.653653654,9,0.4504504505,210,10.51051051,83,4.154154154
43513,864,661,76.50462963,43,4.976851852,20,2.314814815,29,3.356481481,7,0.8101851852,80,9.259259259,24,2.777777778
43517,1736,1205,69.4124424,145,8.352534562,0,0,129,7.430875576,0,0,189,10.88709677,68,3.917050691
43601,1174,896,76.32027257,49,4.173764906,29,2.470187394,0,0,0,0,189,16.0988075,11,0.936967632
43602,1055,498,47.20379147,135,12.79620853,10,0.9478672986,36,3.412322275,0,0,328,31.09004739,48,4.549763033
43701,1516,1301,85.81794195,40,2.638522427,36,2.374670185,27,1.781002639,0,0,34,2.242744063,78,5.145118734
43702,1681,1457,86.67459845,20,1.189767995,79,4.699583581,28,1.665675193,0,0,80,4.759071981,17,1.011302796
43703,937,769,82.07043757,37,3.948772679,0,0,17,1.814300961,0,0,86,9.178228388,28,2.988260406
43802,2001,1739,86.90654673,23,1.149425287,70,3.498250875,37,1.849075462,0,0,52,2.59870065,80,3.998001
43807,1932,1562,80.84886128,107,5.538302277,53,2.743271222,19,0.983436853,0,0,165,8.540372671,26,1.345755694
43809,1399,1252,89.49249464,19,1.358112938,47,3.35954253,23,1.644031451,0,0,41,2.930664761,17,1.215153681
43810,2023,1575,77.85467128,51,2.521008403,0,0,166,8.205635195,0,0,161,7.958477509,70,3.460207612
43811,1512,1339,88.55820106,31,2.05026455,15,0.9920634921,44,2.91005291,0,0,49,3.240740741,34,2.248677249
43812,3442,3217,93.46310285,61,1.77222545,9,0.2614758861,130,3.776873911,0,0,0,0,25,0.7263219059
43813,1664,1122,67.42788462,11,0.6610576923,330,19.83173077,22,1.322115385,0,0,84,5.048076923,95,5.709134615
43814,528,491,92.99242424,10,1.893939394,0,0,12,2.272727273,0,0,15,2.840909091,0,0
43818,1253,791,63.12849162,156,12.45011971,0,0,155,12.37031125,0,0,119,9.497206704,32,2.55387071
43820,1673,1134,67.78242678,250,14.94321578,9,0.5379557681,185,11.05797968,0,0,76,4.542737597,19,1.135684399
43821,1134,788,69.48853616,170,14.99118166,0,0,66,5.82010582,24,2.116402116,86,7.58377425,0,0
43822,933,705,75.56270096,49,5.25187567,11,1.178992497,55,5.894962487,0,0,74,7.931404073,39,4.180064309
43823,2571,1780,69.23376118,125,4.861921431,98,3.811746402,214,8.32360949,0,0,175,6.806690004,179,6.96227149
43900,1933,1682,87.01500259,45,2.327987584,11,0.5690636317,15,0.7759958614,10,0.5173305742,125,6.466632178,45,2.327987584
44000,512,309,60.3515625,59,11.5234375,24,4.6875,24,4.6875,5,0.9765625,91,17.7734375,0,0
44101,984,710,72.15447154,74,7.520325203,18,1.829268293,46,4.674796748,0,0,103,10.46747967,33,3.353658537
44102,913,695,76.12267251,75,8.214676889,22,2.409638554,0,0,0,0,104,11.39101862,17,1.861993428
44103,2069,1602,77.42870952,250,12.08313195,0,0,70,3.383276945,0,0,109,5.268245529,38,1.836636056
44104,922,771,83.62255965,26,2.819956616,0,0,12,1.301518438,0,0,100,10.84598698,13,1.409978308
44200,1658,980,59.10735826,275,16.58624849,70,4.221954162,128,7.720144753,0,0,146,8.805790109,59,3.558504222
44300,1305,899,68.88888889,166,12.72030651,7,0.5363984674,81,6.206896552,0,0,136,10.42145594,16,1.22605364
44402,1942,1829,94.18125644,18,0.9268795057,0,0,0,0,0,0,16,0.8238928939,79,4.067971164
44403,1441,1082,75.08674532,23,1.59611381,89,6.176266482,33,2.290076336,39,2.706453851,114,7.911172797,61,4.233171409
44404,550,504,91.63636364,0,0,0,0,24,4.363636364,0,0,0,0,22,4
44405,777,759,97.68339768,0,0,0,0,18,2.316602317,0,0,0,0,0,0
44505,2186,1877,85.86459286,44,2.012808783,24,1.0978957,16,0.7319304666,0,0,192,8.783165599,33,1.509606587
44507,2191,1547,70.60702875,135,6.161570059,0,0,60,2.738475582,18,0.8215426746,375,17.11547239,56,2.555910543
44509,1508,1091,72.34748011,224,14.85411141,12,0.7957559682,5,0.3315649867,0,0,134,8.885941645,42,2.785145889
44510,1935,1267,65.47803618,271,14.00516796,73,3.772609819,75,3.875968992,0,0,243,12.55813953,6,0.3100775194
44515,1191,895,75.14693535,76,6.381192275,0,0,20,1.679261125,0,0,171,14.35768262,29,2.434928631
44516,1958,1354,69.15219612,130,6.639427988,0,0,0,0,0,0,374,19.1011236,100,5.107252298
44517,1027,980,95.42356378,26,2.53164557,0,0,9,0.876338851,0,0,12,1.168451801,0,0
44518,1842,1536,83.38762215,77,4.180238871,0,0,24,1.302931596,21,1.140065147,116,6.297502714,68,3.691639522
44520,684,600,87.71929825,6,0.8771929825,0,0,7,1.023391813,0,0,71,10.38011696,0,0
44521,455,376,82.63736264,32,7.032967033,6,1.318681319,12,2.637362637,0,0,19,4.175824176,10,2.197802198
44522,1638,1381,84.31013431,55,3.357753358,0,0,43,2.625152625,0,0,113,6.898656899,46,2.808302808
44602,1647,1503,91.2568306,70,4.250151791,0,0,49,2.975106254,0,0,6,0.364298725,19,1.153612629
44604,1891,1625,85.93336859,105,5.552617663,22,1.163405605,21,1.110523533,0,0,57,3.01427816,61,3.225806452
44605,2153,1709,79.37761263,302,14.02693915,0,0,49,2.275894101,0,0,40,1.857872736,53,2.461681375
44606,1316,1221,92.78115502,0,0,0,0,28,2.127659574,0,0,52,3.951367781,15,1.139817629
44701,1717,1434,83.51776354,68,3.96039604,25,1.456027956,89,5.183459522,0,0,61,3.552708212,40,2.329644729
44702,523,310,59.27342256,46,8.79541109,0,0,0,0,0,0,148,28.29827916,19,3.632887189
44804,1046,850,81.26195029,0,0,0,0,127,12.1414914,0,0,66,6.309751434,3,0.2868068834
44805,975,879,90.15384615,47,4.820512821,0,0,17,1.743589744,0,0,23,2.358974359,9,0.9230769231
44806,1335,1260,94.38202247,0,0,23,1.722846442,10,0.7490636704,0,0,23,1.722846442,19,1.423220974
44807,841,718,85.3745541,8,0.9512485137,0,0,36,4.280618312,0,0,74,8.799048751,5,0.594530321
44904,1656,1264,76.32850242,135,8.152173913,25,1.509661836,97,5.857487923,0,0,113,6.823671498,22,1.328502415
44907,1405,1115,79.3594306,34,2.419928826,5,0.3558718861,17,1.209964413,27,1.921708185,207,14.73309609,0,0
44911,2094,1917,91.54727794,38,1.814708691,17,0.811843362,62,2.960840497,0,0,17,0.811843362,43,2.053486151
44915,1974,1532,77.60891591,44,2.228976697,52,2.634245187,106,5.369807497,0,0,233,11.80344478,7,0.3546099291
44916,2021,1742,86.19495299,86,4.255319149,0,0,27,1.335972291,0,0,118,5.838693716,48,2.375061851
44917,2538,2409,94.91725768,53,2.088258471,0,0,76,2.994483846,0,0,0,0,0,0
44918,1755,1664,94.81481481,0,0,17,0.9686609687,36,2.051282051,0,0,12,0.6837606838,26,1.481481481
44919,2592,2448,94.44444444,40,1.543209877,6,0.2314814815,54,2.083333333,0,0,0,0,44,1.697530864
44921,1057,986,93.28287606,26,2.459791864,0,0,16,1.51371807,0,0,11,1.040681173,18,1.702932829
44922,2538,2163,85.22458629,65,2.56107171,0,0,142,5.594956659,0,0,42,1.654846336,126,4.964539007
44923,1200,990,82.5,36,3,0,0,41,3.416666667,0,0,106,8.833333333,27,2.25
44924,1269,1079,85.02758077,18,1.418439716,0,0,73,5.752561072,0,0,88,6.934594169,11,0.8668242711
44925,1001,800,79.92007992,16,1.598401598,3,0.2997002997,33,3.296703297,0,0,129,12.88711289,20,1.998001998
44926,1385,963,69.53068592,46,3.321299639,0,0,142,10.25270758,0,0,152,10.97472924,82,5.920577617
44927,1785,1669,93.50140056,15,0.8403361345,0,0,26,1.456582633,0,0,11,0.6162464986,64,3.585434174
44928,1723,1631,94.66047591,0,0,0,0,9,0.5223447475,0,0,74,4.294834591,9,0.5223447475
44929,1952,1754,89.85655738,0,0,0,0,65,3.329918033,0,0,37,1.895491803,96,4.918032787
44930,1367,1205,88.14923189,32,2.340892465,6,0.4389173372,40,2.926115582,0,0,17,1.243599122,67,4.901243599
44931,656,519,79.11585366,8,1.219512195,0,0,79,12.04268293,0,0,47,7.164634146,3,0.4573170732
