GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC06_EST_VC17,HC06_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC06_EST_VC18,HC06_MOE_VC18
Id,Id2,Geography,Total; Estimate; Percent high school graduate or higher,Total; Margin of Error; Percent high school graduate or higher,Percent; Estimate; Percent high school graduate or higher,Percent; Margin of Error; Percent high school graduate or higher,Male; Estimate; Percent high school graduate or higher,Male; Margin of Error; Percent high school graduate or higher,Percent Male; Estimate; Percent high school graduate or higher,Percent Male; Margin of Error; Percent high school graduate or higher,Female; Estimate; Percent high school graduate or higher,Female; Margin of Error; Percent high school graduate or higher,Percent Female; Estimate; Percent high school graduate or higher,Percent Female; Margin of Error; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Margin of Error; Percent bachelor's degree or higher,Percent; Estimate; Percent bachelor's degree or higher,Percent; Margin of Error; Percent bachelor's degree or higher,Male; Estimate; Percent bachelor's degree or higher,Male; Margin of Error; Percent bachelor's degree or higher,Percent Male; Estimate; Percent bachelor's degree or higher,Percent Male; Margin of Error; Percent bachelor's degree or higher,Female; Estimate; Percent bachelor's degree or higher,Female; Margin of Error; Percent bachelor's degree or higher,Percent Female; Estimate; Percent bachelor's degree or higher,Percent Female; Margin of Error; Percent bachelor's degree or higher
1400000US06037115301,06037115301,"Census Tract 1153.01, Los Angeles County, California",(X),(X),92.1,3.2,(X),(X),92.1,3.9,(X),(X),92.1,4.7,(X),(X),42.3,6.1,(X),(X),39.3,7.9,(X),(X),45.2,6.9
1400000US06037115302,06037115302,"Census Tract 1153.02, Los Angeles County, California",(X),(X),67.7,4.5,(X),(X),69.1,5.2,(X),(X),66.2,6.7,(X),(X),18.1,3.3,(X),(X),15.6,4.0,(X),(X),20.8,5.6
1400000US06037115401,06037115401,"Census Tract 1154.01, Los Angeles County, California",(X),(X),83.7,3.9,(X),(X),87.1,4.9,(X),(X),80.5,5.4,(X),(X),27.2,3.9,(X),(X),32.9,5.7,(X),(X),21.9,5.2
1400000US06037115403,06037115403,"Census Tract 1154.03, Los Angeles County, California",(X),(X),76.2,5.7,(X),(X),75.5,6.5,(X),(X),77.0,6.8,(X),(X),25.6,4.6,(X),(X),24.0,6.0,(X),(X),27.4,8.1
1400000US06037115404,06037115404,"Census Tract 1154.04, Los Angeles County, California",(X),(X),80.5,6.2,(X),(X),76.9,7.1,(X),(X),84.1,8.1,(X),(X),22.2,5.7,(X),(X),27.9,9.8,(X),(X),16.7,6.4
1400000US06037117101,06037117101,"Census Tract 1171.01, Los Angeles County, California",(X),(X),80.3,5.6,(X),(X),78.7,7.3,(X),(X),82.0,5.9,(X),(X),38.7,5.3,(X),(X),38.6,7.7,(X),(X),38.8,6.2
1400000US06037117102,06037117102,"Census Tract 1171.02, Los Angeles County, California",(X),(X),72.5,7.0,(X),(X),75.8,7.5,(X),(X),69.0,8.0,(X),(X),20.2,5.1,(X),(X),16.6,5.4,(X),(X),24.0,7.1
1400000US06037117201,06037117201,"Census Tract 1172.01, Los Angeles County, California",(X),(X),70.1,5.4,(X),(X),73.3,6.8,(X),(X),67.3,6.5,(X),(X),23.2,4.6,(X),(X),22.4,5.8,(X),(X),24.0,6.7
1400000US06037117202,06037117202,"Census Tract 1172.02, Los Angeles County, California",(X),(X),84.7,3.5,(X),(X),83.1,5.7,(X),(X),86.2,4.5,(X),(X),35.1,6.3,(X),(X),35.8,9.2,(X),(X),34.4,6.4
1400000US06037117301,06037117301,"Census Tract 1173.01, Los Angeles County, California",(X),(X),89.1,4.3,(X),(X),90.2,5.5,(X),(X),88.0,5.1,(X),(X),40.0,6.2,(X),(X),39.1,8.5,(X),(X),40.9,6.7
1400000US06037117302,06037117302,"Census Tract 1173.02, Los Angeles County, California",(X),(X),89.4,3.9,(X),(X),91.4,3.8,(X),(X),87.5,5.5,(X),(X),37.3,5.0,(X),(X),34.6,6.0,(X),(X),39.8,5.9
1400000US06037117303,06037117303,"Census Tract 1173.03, Los Angeles County, California",(X),(X),85.4,5.1,(X),(X),89.3,5.1,(X),(X),81.5,7.9,(X),(X),29.6,5.7,(X),(X),25.7,7.7,(X),(X),33.5,8.0
1400000US06037117404,06037117404,"Census Tract 1174.04, Los Angeles County, California",(X),(X),88.0,4.2,(X),(X),88.3,4.7,(X),(X),87.7,5.6,(X),(X),31.7,5.8,(X),(X),29.3,8.8,(X),(X),33.7,7.1
1400000US06037117405,06037117405,"Census Tract 1174.05, Los Angeles County, California",(X),(X),55.9,6.9,(X),(X),57.9,8.4,(X),(X),53.2,9.1,(X),(X),7.9,3.7,(X),(X),3.5,2.8,(X),(X),13.7,7.6
1400000US06037117407,06037117407,"Census Tract 1174.07, Los Angeles County, California",(X),(X),43.1,6.8,(X),(X),48.7,8.8,(X),(X),38.3,7.5,(X),(X),4.4,2.1,(X),(X),1.6,1.7,(X),(X),6.8,3.5
1400000US06037117408,06037117408,"Census Tract 1174.08, Los Angeles County, California",(X),(X),60.6,5.4,(X),(X),62.2,9.0,(X),(X),59.0,7.9,(X),(X),11.1,3.6,(X),(X),9.1,4.8,(X),(X),13.1,4.9
1400000US06037117510,06037117510,"Census Tract 1175.10, Los Angeles County, California",(X),(X),55.8,6.9,(X),(X),51.1,9.4,(X),(X),60.0,9.2,(X),(X),6.5,2.7,(X),(X),7.1,3.7,(X),(X),5.9,3.6
1400000US06037117520,06037117520,"Census Tract 1175.20, Los Angeles County, California",(X),(X),58.8,5.9,(X),(X),60.7,6.6,(X),(X),57.0,8.4,(X),(X),11.7,3.8,(X),(X),13.0,4.1,(X),(X),10.5,5.4
1400000US06037117530,06037117530,"Census Tract 1175.30, Los Angeles County, California",(X),(X),61.3,6.5,(X),(X),62.6,8.1,(X),(X),59.9,7.3,(X),(X),14.1,4.5,(X),(X),10.8,4.2,(X),(X),17.5,7.3
1400000US06037119001,06037119001,"Census Tract 1190.01, Los Angeles County, California",(X),(X),64.3,4.8,(X),(X),68.2,6.5,(X),(X),60.7,6.0,(X),(X),14.1,3.5,(X),(X),11.6,4.6,(X),(X),16.4,4.2
1400000US06037119002,06037119002,"Census Tract 1190.02, Los Angeles County, California",(X),(X),55.9,4.2,(X),(X),56.0,5.7,(X),(X),55.9,5.7,(X),(X),12.0,3.3,(X),(X),9.4,5.0,(X),(X),14.6,4.3
1400000US06037119201,06037119201,"Census Tract 1192.01, Los Angeles County, California",(X),(X),61.4,6.0,(X),(X),62.2,7.1,(X),(X),60.5,6.8,(X),(X),14.1,3.9,(X),(X),15.1,5.1,(X),(X),13.1,4.6
1400000US06037119202,06037119202,"Census Tract 1192.02, Los Angeles County, California",(X),(X),57.8,7.2,(X),(X),58.6,9.6,(X),(X),56.7,10.6,(X),(X),8.5,3.9,(X),(X),9.0,7.0,(X),(X),7.9,4.4
1400000US06037119310,06037119310,"Census Tract 1193.10, Los Angeles County, California",(X),(X),71.4,7.0,(X),(X),68.0,9.2,(X),(X),74.3,6.7,(X),(X),13.0,6.6,(X),(X),11.2,7.6,(X),(X),14.5,6.7
1400000US06037119320,06037119320,"Census Tract 1193.20, Los Angeles County, California",(X),(X),59.4,7.0,(X),(X),56.8,10.5,(X),(X),61.8,7.1,(X),(X),14.8,5.2,(X),(X),12.5,5.5,(X),(X),17.0,6.8
1400000US06037119340,06037119340,"Census Tract 1193.40, Los Angeles County, California",(X),(X),40.9,6.1,(X),(X),43.9,8.1,(X),(X),37.7,7.7,(X),(X),5.3,2.7,(X),(X),4.9,3.5,(X),(X),5.8,3.5
1400000US06037119341,06037119341,"Census Tract 1193.41, Los Angeles County, California",(X),(X),67.8,6.0,(X),(X),68.4,9.0,(X),(X),67.2,6.4,(X),(X),23.9,5.0,(X),(X),21.0,6.5,(X),(X),26.2,5.8
1400000US06037119342,06037119342,"Census Tract 1193.42, Los Angeles County, California",(X),(X),64.5,6.3,(X),(X),62.9,8.2,(X),(X),66.0,7.3,(X),(X),15.7,4.6,(X),(X),11.9,4.6,(X),(X),19.2,7.0
1400000US06037119400,06037119400,"Census Tract 1194, Los Angeles County, California",(X),(X),53.8,6.0,(X),(X),59.4,7.7,(X),(X),48.7,7.6,(X),(X),13.3,3.8,(X),(X),14.1,5.8,(X),(X),12.5,5.1
1400000US06037119700,06037119700,"Census Tract 1197, Los Angeles County, California",(X),(X),80.5,4.5,(X),(X),82.1,6.0,(X),(X),79.1,6.8,(X),(X),31.3,5.0,(X),(X),29.4,7.8,(X),(X),33.0,7.0
1400000US06037119800,06037119800,"Census Tract 1198, Los Angeles County, California",(X),(X),66.9,6.2,(X),(X),61.7,6.0,(X),(X),71.5,7.9,(X),(X),20.7,4.5,(X),(X),22.3,7.2,(X),(X),19.2,6.6
1400000US06037119900,06037119900,"Census Tract 1199, Los Angeles County, California",(X),(X),75.2,5.8,(X),(X),72.9,7.2,(X),(X),77.2,7.0,(X),(X),18.9,4.5,(X),(X),14.9,5.0,(X),(X),22.5,6.0
1400000US06037120010,06037120010,"Census Tract 1200.10, Los Angeles County, California",(X),(X),64.8,6.3,(X),(X),59.0,7.8,(X),(X),69.9,7.0,(X),(X),20.0,5.3,(X),(X),17.9,6.0,(X),(X),21.9,7.5
1400000US06037120020,06037120020,"Census Tract 1200.20, Los Angeles County, California",(X),(X),57.9,6.7,(X),(X),58.2,8.7,(X),(X),57.6,6.9,(X),(X),15.7,5.6,(X),(X),13.4,7.5,(X),(X),18.0,6.2
1400000US06037120030,06037120030,"Census Tract 1200.30, Los Angeles County, California",(X),(X),49.5,6.7,(X),(X),51.9,9.1,(X),(X),47.4,8.1,(X),(X),8.0,4.1,(X),(X),8.4,4.9,(X),(X),7.7,4.5
1400000US06037120103,06037120103,"Census Tract 1201.03, Los Angeles County, California",(X),(X),51.3,6.4,(X),(X),55.0,8.6,(X),(X),46.9,9.5,(X),(X),4.3,2.4,(X),(X),4.9,2.9,(X),(X),3.7,3.2
1400000US06037120104,06037120104,"Census Tract 1201.04, Los Angeles County, California",(X),(X),62.0,6.7,(X),(X),72.9,7.8,(X),(X),51.1,9.3,(X),(X),18.3,4.1,(X),(X),18.0,5.8,(X),(X),18.5,6.3
1400000US06037120105,06037120105,"Census Tract 1201.05, Los Angeles County, California",(X),(X),63.4,7.0,(X),(X),73.1,8.8,(X),(X),54.0,7.1,(X),(X),14.2,3.9,(X),(X),13.5,4.5,(X),(X),14.8,5.0
1400000US06037120106,06037120106,"Census Tract 1201.06, Los Angeles County, California",(X),(X),51.4,7.1,(X),(X),53.2,9.3,(X),(X),49.9,9.3,(X),(X),13.4,4.3,(X),(X),14.2,6.3,(X),(X),12.7,4.9
1400000US06037120107,06037120107,"Census Tract 1201.07, Los Angeles County, California",(X),(X),48.0,6.1,(X),(X),50.8,7.4,(X),(X),45.3,8.1,(X),(X),5.5,2.0,(X),(X),4.0,2.2,(X),(X),7.0,3.4
1400000US06037120108,06037120108,"Census Tract 1201.08, Los Angeles County, California",(X),(X),60.2,6.8,(X),(X),60.5,8.9,(X),(X),60.0,8.9,(X),(X),18.1,6.7,(X),(X),13.4,5.4,(X),(X),22.6,11.6
1400000US06037120300,06037120300,"Census Tract 1203, Los Angeles County, California",(X),(X),73.3,6.5,(X),(X),75.5,8.3,(X),(X),71.3,7.4,(X),(X),20.7,4.2,(X),(X),21.7,6.8,(X),(X),19.8,5.3
1400000US06037120400,06037120400,"Census Tract 1204, Los Angeles County, California",(X),(X),75.1,5.9,(X),(X),73.6,7.9,(X),(X),76.3,6.4,(X),(X),19.2,4.6,(X),(X),17.6,7.4,(X),(X),20.4,4.9
1400000US06037121010,06037121010,"Census Tract 1210.10, Los Angeles County, California",(X),(X),70.7,6.0,(X),(X),67.8,9.5,(X),(X),73.5,6.1,(X),(X),29.0,7.9,(X),(X),28.7,9.5,(X),(X),29.2,9.0
1400000US06037121020,06037121020,"Census Tract 1210.20, Los Angeles County, California",(X),(X),66.2,7.3,(X),(X),64.3,7.8,(X),(X),67.9,9.4,(X),(X),12.9,3.2,(X),(X),8.8,3.1,(X),(X),16.6,4.9
1400000US06037121101,06037121101,"Census Tract 1211.01, Los Angeles County, California",(X),(X),64.5,5.9,(X),(X),59.5,7.6,(X),(X),68.9,6.9,(X),(X),16.6,4.6,(X),(X),13.7,6.5,(X),(X),19.2,5.6
1400000US06037121102,06037121102,"Census Tract 1211.02, Los Angeles County, California",(X),(X),66.7,6.0,(X),(X),63.7,9.7,(X),(X),69.4,7.9,(X),(X),22.4,5.6,(X),(X),22.1,8.0,(X),(X),22.7,6.5
1400000US06037121210,06037121210,"Census Tract 1212.10, Los Angeles County, California",(X),(X),62.0,5.8,(X),(X),59.5,6.1,(X),(X),64.3,7.1,(X),(X),18.4,4.5,(X),(X),15.5,4.7,(X),(X),21.1,6.2
1400000US06037121221,06037121221,"Census Tract 1212.21, Los Angeles County, California",(X),(X),57.3,7.9,(X),(X),57.3,9.8,(X),(X),57.4,8.7,(X),(X),16.2,3.9,(X),(X),14.2,5.3,(X),(X),18.5,5.9
1400000US06037121222,06037121222,"Census Tract 1212.22, Los Angeles County, California",(X),(X),60.2,6.2,(X),(X),63.0,10.1,(X),(X),57.9,6.1,(X),(X),8.9,3.9,(X),(X),8.9,5.5,(X),(X),8.9,4.6
1400000US06037121600,06037121600,"Census Tract 1216, Los Angeles County, California",(X),(X),85.4,5.3,(X),(X),83.5,6.6,(X),(X),87.1,6.2,(X),(X),29.4,6.2,(X),(X),23.2,6.5,(X),(X),35.3,8.3
1400000US06037121801,06037121801,"Census Tract 1218.01, Los Angeles County, California",(X),(X),63.1,8.9,(X),(X),58.6,11.4,(X),(X),67.1,10.1,(X),(X),17.1,5.7,(X),(X),13.0,6.3,(X),(X),20.7,7.7
1400000US06037121802,06037121802,"Census Tract 1218.02, Los Angeles County, California",(X),(X),72.2,3.9,(X),(X),75.4,5.0,(X),(X),68.6,7.2,(X),(X),14.3,4.1,(X),(X),13.4,5.7,(X),(X),15.2,5.1
1400000US06037121900,06037121900,"Census Tract 1219, Los Angeles County, California",(X),(X),64.6,8.0,(X),(X),63.4,9.0,(X),(X),65.9,10.0,(X),(X),11.6,4.4,(X),(X),9.2,4.4,(X),(X),13.9,5.5
1400000US06037122000,06037122000,"Census Tract 1220, Los Angeles County, California",(X),(X),78.8,5.1,(X),(X),80.5,6.2,(X),(X),77.1,6.4,(X),(X),19.7,5.0,(X),(X),20.1,7.2,(X),(X),19.2,6.1
1400000US06037122120,06037122120,"Census Tract 1221.20, Los Angeles County, California",(X),(X),61.6,6.7,(X),(X),64.4,8.3,(X),(X),59.0,7.8,(X),(X),9.4,3.8,(X),(X),11.2,5.3,(X),(X),7.8,3.8
1400000US06037122121,06037122121,"Census Tract 1221.21, Los Angeles County, California",(X),(X),62.7,6.9,(X),(X),59.3,9.3,(X),(X),66.2,7.1,(X),(X),15.1,3.8,(X),(X),15.4,6.1,(X),(X),14.7,5.1
1400000US06037122122,06037122122,"Census Tract 1221.22, Los Angeles County, California",(X),(X),48.1,7.4,(X),(X),48.7,10.4,(X),(X),47.5,7.7,(X),(X),4.8,2.6,(X),(X),8.6,4.0,(X),(X),1.4,2.1
1400000US06037122200,06037122200,"Census Tract 1222, Los Angeles County, California",(X),(X),61.8,5.8,(X),(X),58.6,8.2,(X),(X),64.9,6.5,(X),(X),10.2,3.4,(X),(X),9.9,4.3,(X),(X),10.6,4.2
1400000US06037122410,06037122410,"Census Tract 1224.10, Los Angeles County, California",(X),(X),55.3,7.2,(X),(X),57.3,9.6,(X),(X),53.4,9.7,(X),(X),11.9,4.6,(X),(X),10.0,6.3,(X),(X),13.9,6.1
1400000US06037122420,06037122420,"Census Tract 1224.20, Los Angeles County, California",(X),(X),60.0,7.8,(X),(X),60.5,8.6,(X),(X),59.6,10.7,(X),(X),13.2,4.2,(X),(X),11.2,4.9,(X),(X),15.2,6.1
1400000US06037123010,06037123010,"Census Tract 1230.10, Los Angeles County, California",(X),(X),53.8,6.3,(X),(X),55.4,7.5,(X),(X),52.2,7.5,(X),(X),7.0,2.6,(X),(X),5.3,3.6,(X),(X),8.7,3.3
1400000US06037123020,06037123020,"Census Tract 1230.20, Los Angeles County, California",(X),(X),52.6,6.7,(X),(X),54.0,8.6,(X),(X),51.2,8.3,(X),(X),9.0,2.5,(X),(X),4.9,2.6,(X),(X),13.2,4.1
1400000US06037123103,06037123103,"Census Tract 1231.03, Los Angeles County, California",(X),(X),72.4,5.6,(X),(X),80.6,7.2,(X),(X),66.2,8.5,(X),(X),27.0,5.6,(X),(X),24.2,7.4,(X),(X),29.0,7.8
1400000US06037123104,06037123104,"Census Tract 1231.04, Los Angeles County, California",(X),(X),70.7,7.8,(X),(X),68.2,9.8,(X),(X),73.4,8.9,(X),(X),15.9,4.9,(X),(X),12.5,5.5,(X),(X),19.6,6.8
1400000US06037123203,06037123203,"Census Tract 1232.03, Los Angeles County, California",(X),(X),59.1,8.5,(X),(X),57.4,10.1,(X),(X),60.8,9.4,(X),(X),6.5,3.0,(X),(X),4.4,3.3,(X),(X),8.6,4.2
1400000US06037123204,06037123204,"Census Tract 1232.04, Los Angeles County, California",(X),(X),63.8,6.1,(X),(X),65.8,8.2,(X),(X),61.7,7.3,(X),(X),12.5,3.9,(X),(X),14.9,6.5,(X),(X),10.0,4.0
1400000US06037123205,06037123205,"Census Tract 1232.05, Los Angeles County, California",(X),(X),58.5,6.9,(X),(X),58.4,9.6,(X),(X),58.7,7.7,(X),(X),13.0,4.2,(X),(X),14.9,6.1,(X),(X),10.9,4.8
1400000US06037123206,06037123206,"Census Tract 1232.06, Los Angeles County, California",(X),(X),56.5,6.6,(X),(X),62.6,9.4,(X),(X),50.8,7.8,(X),(X),11.2,4.0,(X),(X),10.3,5.4,(X),(X),12.0,4.2
1400000US06037123301,06037123301,"Census Tract 1233.01, Los Angeles County, California",(X),(X),78.3,6.3,(X),(X),81.1,7.7,(X),(X),75.9,7.1,(X),(X),28.6,5.2,(X),(X),29.2,6.5,(X),(X),28.1,6.7
1400000US06037123303,06037123303,"Census Tract 1233.03, Los Angeles County, California",(X),(X),74.7,5.5,(X),(X),72.7,6.8,(X),(X),76.7,6.0,(X),(X),22.0,4.3,(X),(X),17.4,4.6,(X),(X),26.6,6.0
1400000US06037123304,06037123304,"Census Tract 1233.04, Los Angeles County, California",(X),(X),83.0,5.2,(X),(X),83.2,7.7,(X),(X),82.7,5.9,(X),(X),28.8,6.1,(X),(X),29.2,7.8,(X),(X),28.5,8.2
1400000US06037123410,06037123410,"Census Tract 1234.10, Los Angeles County, California",(X),(X),64.0,6.9,(X),(X),66.1,10.2,(X),(X),62.2,8.7,(X),(X),18.6,6.0,(X),(X),18.6,7.0,(X),(X),18.6,8.1
1400000US06037123420,06037123420,"Census Tract 1234.20, Los Angeles County, California",(X),(X),74.3,5.7,(X),(X),72.4,8.6,(X),(X),76.0,6.7,(X),(X),18.7,5.5,(X),(X),15.0,5.8,(X),(X),21.9,6.5
1400000US06037123510,06037123510,"Census Tract 1235.10, Los Angeles County, California",(X),(X),74.3,5.4,(X),(X),66.6,9.8,(X),(X),80.1,7.2,(X),(X),22.3,5.0,(X),(X),20.3,5.9,(X),(X),23.7,6.4
1400000US06037123520,06037123520,"Census Tract 1235.20, Los Angeles County, California",(X),(X),79.7,5.9,(X),(X),85.0,7.9,(X),(X),74.1,7.5,(X),(X),29.3,8.2,(X),(X),31.2,10.3,(X),(X),27.2,8.9
1400000US06037123601,06037123601,"Census Tract 1236.01, Los Angeles County, California",(X),(X),81.8,4.7,(X),(X),83.6,5.6,(X),(X),79.9,6.0,(X),(X),33.8,4.2,(X),(X),35.1,5.8,(X),(X),32.5,5.8
1400000US06037123602,06037123602,"Census Tract 1236.02, Los Angeles County, California",(X),(X),84.1,5.9,(X),(X),79.2,8.5,(X),(X),88.2,6.3,(X),(X),43.3,7.2,(X),(X),39.6,8.5,(X),(X),46.4,9.3
1400000US06037123700,06037123700,"Census Tract 1237, Los Angeles County, California",(X),(X),79.8,8.4,(X),(X),77.7,9.2,(X),(X),81.8,9.5,(X),(X),27.8,6.7,(X),(X),36.7,10.2,(X),(X),19.7,6.4
1400000US06037123800,06037123800,"Census Tract 1238, Los Angeles County, California",(X),(X),90.8,3.7,(X),(X),92.0,4.8,(X),(X),89.5,5.7,(X),(X),32.7,8.3,(X),(X),31.9,11.9,(X),(X),33.6,9.0
1400000US06037123901,06037123901,"Census Tract 1239.01, Los Angeles County, California",(X),(X),76.5,6.9,(X),(X),75.9,9.6,(X),(X),77.2,7.7,(X),(X),28.1,5.9,(X),(X),30.2,8.4,(X),(X),26.0,6.9
1400000US06037123902,06037123902,"Census Tract 1239.02, Los Angeles County, California",(X),(X),94.2,2.8,(X),(X),93.2,4.0,(X),(X),95.1,3.3,(X),(X),48.1,6.5,(X),(X),43.7,9.2,(X),(X),52.1,10.3
1400000US06037124000,06037124000,"Census Tract 1240, Los Angeles County, California",(X),(X),95.1,3.0,(X),(X),97.9,2.3,(X),(X),93.0,5.0,(X),(X),61.3,5.4,(X),(X),66.0,9.0,(X),(X),57.7,7.6
1400000US06037124102,06037124102,"Census Tract 1241.02, Los Angeles County, California",(X),(X),75.3,7.7,(X),(X),77.3,9.0,(X),(X),72.3,10.6,(X),(X),34.5,6.0,(X),(X),35.7,7.7,(X),(X),32.8,9.0
1400000US06037124103,06037124103,"Census Tract 1241.03, Los Angeles County, California",(X),(X),61.4,7.8,(X),(X),67.0,8.4,(X),(X),55.6,11.0,(X),(X),14.9,4.3,(X),(X),15.1,6.3,(X),(X),14.7,5.5
1400000US06037124104,06037124104,"Census Tract 1241.04, Los Angeles County, California",(X),(X),75.0,5.8,(X),(X),83.1,5.6,(X),(X),66.4,9.0,(X),(X),18.5,4.2,(X),(X),13.4,5.2,(X),(X),24.0,5.8
1400000US06037124105,06037124105,"Census Tract 1241.05, Los Angeles County, California",(X),(X),75.8,6.4,(X),(X),73.8,7.2,(X),(X),77.9,8.2,(X),(X),25.0,5.1,(X),(X),22.9,8.0,(X),(X),27.1,6.3
1400000US06037124201,06037124201,"Census Tract 1242.01, Los Angeles County, California",(X),(X),79.1,7.7,(X),(X),82.4,7.6,(X),(X),75.4,11.1,(X),(X),19.8,6.1,(X),(X),20.7,9.9,(X),(X),18.8,6.7
1400000US06037124203,06037124203,"Census Tract 1242.03, Los Angeles County, California",(X),(X),67.8,5.4,(X),(X),72.0,6.4,(X),(X),63.2,7.1,(X),(X),14.8,4.5,(X),(X),14.3,6.0,(X),(X),15.3,5.9
1400000US06037124204,06037124204,"Census Tract 1242.04, Los Angeles County, California",(X),(X),78.3,6.9,(X),(X),76.3,11.0,(X),(X),80.1,6.9,(X),(X),23.5,6.9,(X),(X),15.6,8.9,(X),(X),30.4,9.9
1400000US06037124300,06037124300,"Census Tract 1243, Los Angeles County, California",(X),(X),64.8,7.4,(X),(X),64.8,9.6,(X),(X),64.8,8.4,(X),(X),19.6,5.7,(X),(X),17.2,6.2,(X),(X),21.8,7.4
1400000US06037124400,06037124400,"Census Tract 1244, Los Angeles County, California",(X),(X),92.9,3.3,(X),(X),95.8,2.7,(X),(X),89.4,5.0,(X),(X),45.9,6.5,(X),(X),48.3,8.0,(X),(X),43.2,7.6
1400000US06037124500,06037124500,"Census Tract 1245, Los Angeles County, California",(X),(X),93.8,2.8,(X),(X),92.4,4.7,(X),(X),94.9,3.6,(X),(X),37.1,7.2,(X),(X),39.2,13.0,(X),(X),35.6,6.2
1400000US06037124600,06037124600,"Census Tract 1246, Los Angeles County, California",(X),(X),97.0,1.8,(X),(X),96.4,2.7,(X),(X),97.5,2.0,(X),(X),49.6,6.3,(X),(X),53.6,10.4,(X),(X),46.2,8.8
1400000US06037124700,06037124700,"Census Tract 1247, Los Angeles County, California",(X),(X),90.6,4.7,(X),(X),89.5,6.3,(X),(X),91.7,5.1,(X),(X),59.6,7.1,(X),(X),57.4,10.3,(X),(X),61.9,7.5
1400000US06037124902,06037124902,"Census Tract 1249.02, Los Angeles County, California",(X),(X),91.4,4.7,(X),(X),90.3,5.8,(X),(X),92.5,4.8,(X),(X),42.0,6.2,(X),(X),46.7,8.9,(X),(X),37.1,8.5
1400000US06037124903,06037124903,"Census Tract 1249.03, Los Angeles County, California",(X),(X),90.1,4.1,(X),(X),92.0,5.1,(X),(X),88.4,4.9,(X),(X),40.7,6.6,(X),(X),49.9,11.0,(X),(X),32.4,7.7
1400000US06037125100,06037125100,"Census Tract 1251, Los Angeles County, California",(X),(X),89.7,4.9,(X),(X),92.3,8.2,(X),(X),87.6,6.7,(X),(X),44.3,6.6,(X),(X),45.4,9.7,(X),(X),43.4,8.7
1400000US06037125200,06037125200,"Census Tract 1252, Los Angeles County, California",(X),(X),87.9,4.8,(X),(X),86.1,8.5,(X),(X),89.6,6.0,(X),(X),43.3,6.5,(X),(X),40.0,9.7,(X),(X),46.2,7.5
1400000US06037125310,06037125310,"Census Tract 1253.10, Los Angeles County, California",(X),(X),79.9,7.8,(X),(X),79.6,8.8,(X),(X),80.2,8.7,(X),(X),36.9,6.7,(X),(X),45.2,10.2,(X),(X),28.1,7.9
1400000US06037125320,06037125320,"Census Tract 1253.20, Los Angeles County, California",(X),(X),89.5,3.7,(X),(X),89.6,5.4,(X),(X),89.3,4.7,(X),(X),41.4,7.7,(X),(X),41.3,10.2,(X),(X),41.6,8.7
1400000US06037125401,06037125401,"Census Tract 1254.01, Los Angeles County, California",(X),(X),97.7,2.1,(X),(X),97.7,2.5,(X),(X),97.8,3.4,(X),(X),50.0,8.4,(X),(X),51.3,10.4,(X),(X),48.5,11.2
1400000US06037125402,06037125402,"Census Tract 1254.02, Los Angeles County, California",(X),(X),95.8,3.5,(X),(X),95.5,3.7,(X),(X),96.3,3.6,(X),(X),49.2,6.0,(X),(X),46.5,8.0,(X),(X),52.5,6.9
1400000US06037125501,06037125501,"Census Tract 1255.01, Los Angeles County, California",(X),(X),85.3,7.7,(X),(X),87.6,7.0,(X),(X),82.5,9.8,(X),(X),35.7,7.8,(X),(X),36.1,10.0,(X),(X),35.2,8.8
1400000US06037125502,06037125502,"Census Tract 1255.02, Los Angeles County, California",(X),(X),93.6,3.6,(X),(X),90.3,5.6,(X),(X),96.6,2.9,(X),(X),56.5,6.9,(X),(X),52.8,7.7,(X),(X),59.9,8.8
1400000US06037125600,06037125600,"Census Tract 1256, Los Angeles County, California",(X),(X),96.2,2.6,(X),(X),97.3,2.9,(X),(X),95.3,4.1,(X),(X),52.5,7.3,(X),(X),60.0,8.6,(X),(X),45.7,10.3
1400000US06037127102,06037127102,"Census Tract 1271.02, Los Angeles County, California",(X),(X),68.5,5.5,(X),(X),70.4,8.0,(X),(X),66.3,7.0,(X),(X),18.2,5.9,(X),(X),17.6,8.2,(X),(X),18.9,6.4
1400000US06037127103,06037127103,"Census Tract 1271.03, Los Angeles County, California",(X),(X),69.5,9.4,(X),(X),67.3,13.4,(X),(X),71.6,10.9,(X),(X),22.2,4.9,(X),(X),30.0,7.4,(X),(X),14.9,6.3
1400000US06037127104,06037127104,"Census Tract 1271.04, Los Angeles County, California",(X),(X),74.5,6.2,(X),(X),73.5,9.3,(X),(X),75.4,8.1,(X),(X),22.5,5.0,(X),(X),22.3,7.0,(X),(X),22.6,5.8
