Tract,Pct_Male_Ins,Pct_Female_Ins
011300,100,89.93710692
011401,100,100
011402,100,95.09202454
011403,98.59649123,90
011502,84.24068768,88.27361564
011503,100,100
011504,100,95.17625232
011601,84.87394958,85.73248408
011602,89.76660682,83.07453416
011707,96.09195402,100
011708,91.12149533,96.72131148
011709,100,100
011710,99.28315412,100
011711,100,71.17117117
011712,100,100
011714,80.95238095,100
011715,100,100
011716,97.1168437,100
011717,96.3800905,96.11650485
011718,96.1038961,100
011720,87.16026242,94.14270501
011721,89.74358974,86.97788698
011722,100,94.15584416
021802,93.92,97.32770745
021807,100,97.15909091
021809,93.58108108,100
021810,100,100
021812,84.46909667,83.62369338
021813,100,100
021814,97.67857143,100
021815,100,100
021816,100,100
021817,100,95.13677812
021820,100,96.47058824
021821,100,100
021822,94.96544916,100
021823,96.38888889,87.88819876
021824,100,95.66666667
021825,100,100
021826,90.3125,100
021827,100,100
021828,90.24390244,89.08685969
021829,98.05447471,100
021830,100,100
021903,95.40540541,100
021905,88.10126582,96.49122807
021912,98.67924528,98.08219178
021913,95.14388489,92.31927711
021914,97.91666667,100
021915,100,100
021916,89.30232558,89.68609865
021917,100,100
021918,100,97.72296015
021919,88.06451613,100
021920,97.69094139,98.99328859
021921,100,100
021922,96.23059867,100
021923,97.23247232,98.10366625
021924,96.92982456,100
032002,100,100
032003,98.85583524,100
032011,91.02564103,67.08860759
032012,100,100
032013,100,100
032014,88.10572687,65.09009009
032015,97.85714286,94.84346225
032020,92.760181,97.87234043
032022,100,88.59060403
032023,100,100
032027,89.91735537,89.37875752
032028,89.25233645,100
032029,87.21461187,85.95744681
032030,100,100
032031,100,100
032032,100,100
032033,91.42857143,93.75
032034,94.51327434,100
032035,100,94.61538462
032036,100,94.52054795
032037,100,100
032038,96.05263158,95.40740741
032039,97.76951673,100
032040,97.4025974,100
032041,100,50.70422535
032042,98.26839827,100
032043,95.77464789,100
032044,98.11320755,100
032045,98.59484778,100
032046,100,91.06145251
032047,100,87.37864078
032048,95.07874016,100
032049,100,93.87539599
032050,93.36492891,100
032051,97.89156627,97.45547074
032053,95.41284404,94.74299065
032054,100,96.17021277
032055,100,82.66666667
032056,98.58823529,100
032057,100,98.58156028
032058,97.87045253,97.74891775
032059,98.95448954,89.43278943
032061,93.21428571,100
042103,98.0474198,84.71138846
042106,59.49367089,100
042107,83.59908884,91.93083573
042108,100,92.84116331
042109,100,100
042111,87.97909408,91.07142857
042112,100,100
042113,95,62.16216216
042114,100,92.1875
042201,100,100
042203,85.67774936,84.63203463
042205,100,100
042206,100,100
042305,100,86.36363636
042307,100,91.90207156
042310,100,100
042311,100,100
042312,84.89483748,80.42704626
042313,85.44891641,95.30516432
042315,94.9197861,100
042317,100,91.51785714
042319,100,100
042320,72.10682493,70.84870849
042323,100,93.33333333
042324,93.91891892,100
042325,100,80.70175439
042326,100,100
042327,100,98.25327511
042328,100,100
042329,91.01123596,100
042330,100,100
042331,96.14604462,95.82417582
042332,98.17232376,100
042333,100,100
042334,94.83870968,100
042335,96.34464752,100
042336,100,100
042337,100,100
042338,93.29073482,97.31707317
042339,100,92.97658863
052404,100,100
052408,100,100
052410,100,100
052411,86.38888889,89.23357664
052415,97.32937685,96.91629956
052416,100,100
052417,94.26433915,91.27071823
052418,97.26877716,98.39627522
052419,96.66666667,100
052420,100,97.89515488
052421,98.23529412,94.72693032
052422,100,100
052423,94.04096834,70.94972067
052424,90.55374593,91.07142857
052425,100,88.64628821
052426,98.85964912,97.31232623
052427,98.35051546,98.8183161
052428,95.57522124,95.0058072
052502,97.42857143,100
052505,100,100
052506,100,96.3562753
052511,97.56097561,88.38095238
052513,100,94.41340782
052514,97.37827715,96.79487179
052515,96.18456078,98.41269841
052517,100,100
052518,100,100
052519,100,100
052520,95.40636042,95.37953795
052521,93.2166302,100
052522,100,100
052523,100,100
052524,89.64365256,85.44726302
052525,91.47286822,83.85036496
052526,90.80779944,90.35874439
052527,97.78947368,97.25685786
052528,90,97.72727273
062604,100,82.03753351
062605,100,100
062610,100,73.52941176
062611,70.72243346,91.73228346
062612,90.43824701,93.75764994
062614,93.85297845,96.69870455
062619,100,87.81512605
062620,100,94.82352941
062621,88.17934783,99.15110357
062622,100,100
062625,95.11111111,100
062626,59.45945946,100
062627,91.42857143,100
062628,94.24342105,95.34412955
062629,100,100
062630,100,100
062631,100,100
062632,92.74193548,100
062633,98.8372093,96.99481865
062634,91.66666667,98.25581395
062635,100,100
062636,94.21221865,100
062637,100,91.37931034
062638,95.83333333,100
062639,100,95.18201285
062640,97.47292419,98.51632047
062641,100,100
062642,100,100
062643,100,95.21276596
062644,98.94273128,100
062645,96.29032258,100
062646,100,0
062647,100,72.72727273
062648,100,100
062649,100,100
062701,100,100
062702,100,100
062800,100,100
062900,100,100
063004,89.83833718,100
063005,100,100
063006,89.81481481,100
063007,100,100
063008,83.78378378,100
063009,100,100
063010,100,100
063101,72.52747253,64.28571429
063102,95.6043956,100
063103,100,97.03947368
063201,100,93.04347826
063202,100,100
063301,100,80.20833333
063302,100,100
063400,100,100
063500,100,100
063601,100,97.31543624
063603,100,100
063604,100,100
063605,82.37597911,82.05882353
063701,78.32335329,86.92699491
063702,61.78010471,93.9453125
063802,97.9020979,81.4229249
063803,100,100
063805,100,100
063806,97.43589744,96.62447257
063807,93.29608939,86.68280872
063808,89.13043478,90.49235993
063902,89.86486486,100
063903,96.44670051,100
063904,100,94.38943894
063905,100,90.58441558
063906,87.43267504,86.80203046
063907,91.1227154,100
063908,100,95.87628866
074003,87.22627737,84.34504792
074004,96.8879668,81.91747573
074005,91.55107188,94.55587393
074006,83.79204893,85.5530474
074102,92.52782194,94.38669439
074103,91.43576826,98.5
074106,86.40776699,84.95212038
074107,100,89.94708995
074108,87.43961353,96.0251046
074109,87.08708709,83.29238329
074110,100,98.80095923
074111,90.57142857,100
074200,97.81696054,99.35897436
074300,92.5257732,90.75829384
074403,96.87814703,91.49400218
074405,96,81.71052632
074406,96.97802198,91.17647059
074407,81.83161004,78.29581994
074408,98.94179894,98.78787879
074501,97.57127772,90.08746356
074502,92.7444795,100
074601,90.45698925,90.74550129
074602,90.31505251,89.76545842
074701,90.80996885,93.07616222
074702,93.88059701,91.65154265
074801,79.46026987,89.86784141
074802,100,96.8013468
074803,83.59456635,81.73690932
074805,85.22099448,85.62091503
074806,98.43527738,93.17803661
074901,92.1132457,95.12922465
074902,97.03608247,94.23076923
075002,92.10526316,89.92890995
075003,98.92473118,90.32846715
075004,88.53211009,93.77713459
075100,95.65807327,94.66357309
075201,95.8958959,96.79300292
075202,89.25233645,97.53521127
075301,93.15068493,94.82758621
075302,98.67724868,100
075303,100,100
075401,86.90095847,88.9135255
075403,82.2622108,96.88995215
075404,100,100
075405,92.24137931,94.62809917
075504,92.17877095,76.90217391
075505,100,79.31034483
075506,96.15384615,100
075507,93.90243902,91.28329298
075512,100,87.71929825
075513,97.2361809,96.94244604
075514,96.23059867,79.86577181
075515,98.47025496,100
075603,100,96.92307692
075604,96.79389313,100
075605,95.16728625,100
075606,100,95.98965071
075607,100,96.70050761
075701,100,100
075702,100,98.90710383
075703,100,100
075805,95.15828678,100
075806,91.95979899,100
075807,95.256917,79.23875433
075808,100,100
075809,100,93.23308271
075810,96.1130742,95.92476489
075811,92.47910864,93.51851852
075812,93.5546875,94.43561208
075813,100,100
075814,100,83.05084746
075815,88.36291913,97.26651481
075816,96.19771863,92.01277955
075901,77.12418301,93.03797468
075902,99.36170213,99.3006993
076000,80.72100313,96.59863946
076101,87.7388535,100
076102,85.82887701,89.96763754
076103,95.12448133,96.22093023
076201,94.01709402,100
076202,89.36936937,92.41245136
076204,66.66666667,85.98901099
076205,99.10044978,98.05615551
076206,92.48120301,97.32441472
076208,91.65048544,96.93593315
086301,96.20991254,98.38383838
086303,95.04132231,100
086304,96.812749,98.18731118
086305,91.11969112,100
086306,90.12605042,100
086402,94.92753623,96.36752137
086404,94.06392694,98.35766423
086405,92.73927393,93.95900755
086406,88.05970149,100
086407,90.62027231,92.11009174
086501,93.95348837,88.91752577
086502,97.25877193,100
086601,93.95924309,89.390681
086602,96.58536585,97.38058552
086701,92.69035533,98.40490798
086702,93.56796117,89.15159944
086801,97.88918206,100
086802,65.90509666,87.90896159
086803,92.32736573,87.55868545
086901,95.06976744,96.97322468
086902,95.02262443,95.25423729
086903,97.43589744,86.47140865
087001,96.06879607,98.23874755
087002,82.16216216,80
087101,100,80.78291815
087102,94.9068323,93.73695198
087103,89.87764182,100
087105,100,100
087106,100,94.08369408
087200,95.95782074,100
087300,97.49182116,97.49403341
087401,96.28482972,95.86466165
087403,97.41784038,90.67599068
087404,94.05204461,87.90035587
087405,86.86730506,97.48110831
087503,97.74964838,95.16908213
087504,92.48658318,96.07843137
087505,65.06622517,81.64794007
087601,95.36842105,97.31903485
087602,87.64880952,79.89031079
087701,92.55319149,97.24409449
087703,100,100
087704,83.91304348,85.19083969
087801,89.63414634,97.81746032
087802,94.38058748,100
087803,90.52132701,93.95770393
087805,88.85542169,97.01986755
087806,93.02325581,97.1563981
087901,100,93.44729345
087902,95.32554257,93.55932203
088001,100,93.16770186
088002,94.50171821,100
088101,97.33840304,95.67901235
088104,94.3438914,82.80254777
088105,100,100
088106,82.07885305,100
088107,100,100
088201,98.56557377,91.21621622
088202,96.74418605,100
088203,96.17021277,92.89215686
088301,87.80864198,94.40298507
088302,100,98.11764706
088401,96.40718563,93.89140271
088402,95.22123894,100
088403,92.1875,91.15281501
088501,88.00539084,83.74291115
088502,99.22630561,100
088601,92.13483146,92.64069264
088602,97.78393352,97.64705882
088701,94.73684211,96.23893805
088702,96.86956522,95.70637119
088801,100,96.76840215
088802,96.84385382,92.85714286
088901,100,100
088902,95.40229885,100
088903,92.37967914,93.48404255
088904,100,100
088905,96.93251534,96.39065817
089001,86.8940754,89.17293233
089003,88.22115385,93.14159292
089004,91.2979351,83.52941176
089102,86.01973684,88.91928865
089104,90.40139616,93.31243469
089105,94.92385787,94.48924731
089106,95.12761021,94.71264368
089107,90.75,100
099202,95.80246914,98.23848238
099203,100,96.30314233
099204,100,89.87341772
099212,98.26989619,100
099214,100,100
099215,100,93.25301205
099216,93.61702128,91.30434783
099217,100,100
099220,81.74157303,86.55097614
099222,93.52818372,94.5754717
099223,93.125,100
099224,100,100
099225,100,100
099226,95.25423729,100
099227,94.29175476,94.75
099229,97.41697417,100
099230,100,100
099231,96.53916211,97.87735849
099232,94.43298969,87.09677419
099233,86.82170543,100
099234,94.19642857,95.98662207
099235,88.30409357,96.44268775
099237,100,96.08695652
099238,100,100
099239,90.4494382,89.28571429
099240,77.30496454,100
099241,100,100
099242,100,93.59605911
099243,97.6635514,88.4244373
099244,100,100
099245,100,97.11538462
099246,100,100
099247,86.50306748,85.80246914
099248,81.06712565,74.70288625
099249,89.59881129,88.08777429
099250,98.03278689,100
099251,89.7260274,75.20391517
099305,81.30511464,75.31305903
099306,85.78947368,89.49671772
099307,100,79.48717949
099308,100,100
099309,95,100
099310,100,100
099311,100,95.45454545
099402,92.39610964,95.72471324
099404,100,92.28855721
099405,100,100
099406,95.3002611,100
099407,100,100
099408,100,100
099410,100,89.12579957
099411,97.85276074,98.97750511
099412,94.58598726,92.70833333
099413,100,100
099415,100,100
099416,100,100
099417,93.38842975,91.82879377
099502,100,100
099504,86.53846154,83.88888889
099506,100,100
099508,100,100
099509,100,100
099510,100,100
099511,100,100
099512,100,100
099513,100,100
099514,100,100
099601,96.91119691,100
099602,89.42598187,77.40585774
099603,96.96458685,96.10705596
099604,93.42105263,100
099605,100,100
099701,100,97.48201439
099702,90.78726968,77.593361
099703,95.22821577,88.11188811
099801,76.39344262,74.33460076
099802,97.19626168,93.84965831
099803,95.29085873,94.44444444
099902,94.05940594,99.52267303
099903,90.97560976,89.93506494
099904,94.68791501,85.9437751
099905,88.51540616,91.45728643
099906,98,100
110001,99.16317992,97.48283753
110003,100,100
110004,97.91666667,93.80733945
110005,97.31543624,95.87628866
110006,100,100
110007,91.59090909,96.88195991
110008,98.73737374,98.89867841
110010,96.77419355,90.61032864
110011,97.72727273,100
110012,96.3592233,100
110014,85.20599251,75.12038523
110015,100,100
110102,100,100
110104,95.69892473,90.74074074
110106,95.09345794,94.73684211
110108,100,100
110109,97.72079772,95.12670565
110110,98.46153846,94.45506692
110111,95.80291971,100
110113,100,89.76377953
110114,96.66666667,100
110115,97.93281654,82.59259259
110116,92.19653179,98.02816901
110117,94.16785206,92.20183486
110118,97.23502304,100
110201,100,95.221843
110202,98.73417722,97.62569832
110203,96.25668449,100
110301,100,100
110302,92.85714286,97.59358289
110303,85.78680203,98.6970684
110304,97.75910364,98.94514768
110401,95.75757576,87.85714286
110402,94.54855196,90.4950495
110500,100,96.84210526
110603,94.80968858,95.63164109
110604,100,100
110605,89.98505232,94.04255319
110606,100,98.02469136
110607,92.75362319,72.39263804
980000,100,100
990100,100,100
020104,100,100
020105,100,100
020106,100,100
020107,69.82758621,47.26027397
020200,86.72768879,100
020300,100,100
020401,100,100
020402,93.2038835,98.05447471
020501,89.61038961,95.13513514
020502,96.46017699,95.80152672
020601,84.8443843,100
020602,81.61849711,100
020604,100,98.1884058
020605,97.18934911,93.5302391
020606,98.93939394,96.37681159
020710,98.33333333,100
020711,100,100
020712,100,100
020713,72.55639098,100
020714,100,100
020715,100,96.52777778
020717,98.01488834,100
020805,87.76371308,100
020806,100,100
020901,89.16666667,90.36144578
020908,97.65886288,98.11046512
021003,100,98.7628866
021034,95.52572707,96.93094629
021035,100,100
021037,100,100
021038,100,100
021039,100,100
021040,100,100
021043,100,93.8718663
021044,96.44268775,98.03625378
021045,100,100
021046,100,100
021103,91.92139738,100
021106,97.96954315,98
021108,95.30516432,87.23404255
021109,97.06390328,98.20554649
021122,94.3877551,100
021123,100,74.55947137
021128,97.27722772,100
021129,100,68.90756303
021130,100,85.79234973
021131,100,98.36065574
021203,96.62650602,97.5308642
021204,100,96.39175258
021304,100,92.96875
021309,99.09348442,98.68131868
021322,95.28501056,97.58787043
021401,89.23076923,93.80952381
021403,93.28932893,100
021501,98.7244898,86.68831169
021502,93.53612167,91.58878505
021603,100,100
021604,87.91208791,100
021801,100,100
021802,78.28947368,76.5171504
021901,100,100
021902,100,96.6507177
022002,94.75806452,100
022011,89.92248062,71.64179104
022013,100,97.5
022014,86.45833333,100
022100,100,100
022200,100,100
022300,100,100
022400,100,95.94936709
022500,100,100
022600,94.99192246,90.39408867
022800,100,90.17467249
022900,100,99.24012158
023000,96.54320988,94.45676275
023100,100,100
023200,91.2,100
023300,96.98189135,95.71209801
023400,98.07017544,94.77272727
023500,98.25174825,100
023600,100,100
023700,100,100
023800,100,100
023900,96.1352657,82.76699029
990000,100,100
000100,100,100
000201,100,100
000202,100,100
000300,73.15436242,100
000400,100,100
000501,100,100
000502,55.40540541,92.85714286
030101,100,100
030103,97.51037344,100
030104,97.20194647,100
030200,82.32758621,97.93103448
030300,21.07843137,100
030400,85.20942408,90.18867925
030501,93.44660194,99.25925926
030502,83.98058252,95.02074689
030503,82.17213115,83.48017621
030601,98.39034205,97.25609756
030602,100,100
030603,100,100
030700,91.08280255,100
030800,100,100
030900,98.86877828,100
031001,100,59.06593407
031002,98.75,85.35031847
031100,100,100
031200,95.27439024,96.15384615
031300,89.84771574,95.15570934
031401,96.36871508,100
031402,89.52007835,87.3605948
031501,95.93495935,98.30268741
031502,100,85.38135593
031601,80.18181818,81.07692308
031602,88.73239437,89.41548183
031701,96.81978799,100
031702,83.68421053,94.50549451
031703,96.42857143,92.03296703
031704,84.19689119,92.87598945
040101,95.27896996,87.85714286
040102,97.82082324,92.95774648
040201,91.27988748,92.05426357
040202,100,98.93617021
040203,93.18181818,93.27731092
040204,89.29336188,86.0125261
040301,90.89615932,77.29124236
040302,100,100
040303,85.79881657,81.54761905
040402,100,85.78431373
040403,97.45916515,95.43817527
040404,95.42253521,95.34883721
040405,94.73684211,89.63093146
040501,92.25251076,94.73007712
040502,86.06896552,96.625
040503,83.20895522,93.3908046
040603,70.44198895,84.1986456
040604,85.22727273,92.25473322
040605,87.09677419,92.58373206
040606,96.9151671,94.7265625
040607,98.55072464,95.51760939
040609,96.06413994,95.63152896
040611,100,100
040613,95.49206349,93.47705915
040615,93.99477807,93.96433471
040616,100,100
040701,100,100
040702,94.65648855,100
040703,96.60377358,100
040806,100,95.15418502
040807,88,75.98784195
040808,97.66666667,97.66297663
040809,96.35258359,100
040812,100,97.56097561
040813,92.10019268,91.66666667
040814,98.75776398,98.3706721
040815,87.21804511,89.86928105
040816,100,100
040821,88.02488336,90.07633588
040901,95.45454545,94.95268139
040902,95.97315436,98.4939759
040903,95.96541787,93.88646288
040904,98.16272966,90.08264463
041001,91.49659864,88.63636364
041002,95.05813953,90.64327485
041003,85.77777778,94.8
041004,90.92920354,84.20038536
041101,95.14091351,92.02702703
041102,92.21698113,92.96187683
041201,100,91.35802469
041202,85.91549296,94.83204134
041203,80.91397849,76.94369973
041301,95.16129032,88.34951456
041302,88.95800933,86.57587549
041403,96.80851064,98.18181818
041404,80.84632517,84.43804035
041405,72.74472169,92.60504202
041406,89.48374761,92.5795053
041407,96.75850891,96.57142857
041408,97.59036145,97.63779528
041409,85.28513238,79.91994663
041410,78.70722433,92.18106996
041411,87.24279835,100
041412,96.13899614,89.84962406
041500,51.48148148,84.38287154
041600,94.23459245,81.44876325
041702,86.80555556,99.70845481
041703,93.35347432,92.39842726
041704,92.62295082,76.67493797
041803,94.73023839,96.21993127
041804,84.82142857,100
041805,98.26498423,86.41025641
041806,96.26168224,97.05014749
041807,88.28125,92.81045752
041808,97.7818854,100
041809,93.93491124,100
041810,92.94294294,91.83937824
041812,100,83.71335505
041813,90.78125,93.44773791
041904,85.81235698,100
041905,92.58160237,91.57894737
041906,89.91712707,87.13592233
041909,72.85429142,84.00735294
041910,98.43342037,95.74829932
041911,98.40604027,98.77526026
041912,90.1119403,90.75144509
041913,100,97.97468354
042003,96.58119658,98.07355517
042004,100,100
042005,100,98.38420108
042007,85.71428571,88.52459016
042008,98.84816754,95.20639148
042009,92.74952919,92.14380826
042010,73.74233129,86.96808511
042012,98.73737374,96.00515464
042013,91.3425345,94.85834208
042014,99.06542056,100
042206,100,100
042207,100,100
042208,100,94.37229437
042209,97.43589744,100
042210,85.06097561,75.86206897
042212,95.70661896,95.48104956
042213,100,98.31932773
042214,100,100
042217,93.05331179,100
042300,88.52459016,95.13513514
042401,100,95.41984733
042402,82.57575758,74.95559503
042403,100,94.96221662
042404,89.80169972,82.74336283
042405,94.90291262,84.77929985
042406,98.82352941,91.02803738
042407,95.69230769,100
042408,91.64420485,86.80981595
042409,96.0960961,85.65400844
042410,92.25663717,98.05825243
042411,94.52054795,93.67588933
042412,98.49056604,93.34975369
042505,87.87878788,91.03773585
042506,93.66120219,80.13355593
042507,87.40875912,94
042508,87.20379147,100
042509,92.79475983,77.5
042510,91.95652174,93.23017408
042511,90.85603113,88.59649123
042512,98.18181818,90.5511811
042513,76.61870504,90.08498584
042514,74.45255474,73.01587302
042515,95.42097489,90.94076655
042516,94.56928839,93.55400697
042517,98.4962406,95.20766773
042518,100,98.03063457
042519,90.54054054,77.62237762
042520,87.26235741,88.91129032
042521,92.41622575,95.11041009
042617,93.28552803,88.28549263
042618,91.32730015,93.06698002
042619,85.93634345,84.08138839
042620,97.96421962,95.81673307
042621,92.32026144,78.26086957
042622,87.76978417,63.59223301
042623,100,89.48598131
042624,97.52212389,94.55040872
042706,88.02919708,86.30783758
042708,92.32409382,93.27272727
042709,100,90.38961039
042711,100,100
042714,95.68345324,100
042715,94.00705053,95.09297521
042716,100,96.90265487
042717,95.39249147,96.58703072
042719,87.41610738,81.84713376
042720,86.20102215,95.01845018
042723,92.66450917,97.91666667
042724,94.44444444,98.40848806
042726,98.54166667,95.66878981
042728,85.90604027,100
042729,93.22533137,90.85457271
042730,89.25750395,83.02808303
042731,93.23529412,100
042732,98.42424242,98.12734082
042733,100,95.69536424
042737,100,100
042738,92.18362283,99.04458599
042739,99.21875,100
042740,100,100
042741,100,100
042742,98.45094664,95.83975347
042743,99.28909953,97.61904762
042744,100,92.36111111
042745,90.6779661,89.82630273
042800,94.11764706,86.56093489
042901,89.53488372,97.02868852
042902,100,100
042903,80.87091757,86.04651163
042904,100,91.87192118
043001,92.94670846,91.07551487
043003,94.1588785,90.11689692
043005,97.00854701,86.30393996
043006,84.1827768,97.9757085
043007,97.60638298,96.82804674
043008,96.60087719,94.14168937
043009,93.05912596,90.75
043010,100,95.06933744
043206,100,97.90897909
043211,92.86956522,84.4488189
043216,96.40151515,95.15235457
043217,77.7262181,95.97315436
043218,85.14150943,90.99616858
043220,97.99554566,100
043222,96.17706237,96.26865672
043227,97.68177028,97.21254355
043228,93.94736842,80
043229,100,88.45070423
043235,97.22792608,98.48739496
043239,95.13444302,96.03283174
043240,96.79210364,93.7254902
043242,97.24907063,95.15539305
043244,96.02888087,100
043246,92,92.434663
043247,93.7596302,98.60031104
043248,89.32238193,96.67318982
043250,88.44036697,96.4035964
043252,90.96091205,91.06498195
043254,93.93939394,100
043256,100,100
043257,98.87640449,95.6557377
043262,98.39572193,96.10894942
043264,97.46543779,94.51395573
043265,94.19689119,93.90962672
043266,86.55616943,86.66666667
043267,100,97.88135593
043270,100,99.56896552
043271,100,94.75728155
043272,100,97.41602067
043274,94.4,98.32869081
043276,100,93.16455696
043278,98.58247423,100
043279,100,95.71428571
043291,93.19444444,100
043304,88.34355828,100
043306,86.37469586,95.74468085
043307,100,95.3271028
043308,89.90825688,94.27860697
043309,92.75362319,85.07462687
043310,94.23728814,88.8337469
043311,92.40924092,71.73913043
043312,97.13656388,92.72097054
043313,86.92098093,92.55583127
043314,100,97.22222222
043315,100,94.66666667
043316,82.72727273,73.70892019
043317,66.03174603,69.14798206
043401,98.85496183,97.03075292
043403,98.14814815,95.91836735
043404,100,87.2246696
043405,100,91.66666667
043503,90.90909091,92.79661017
043504,94.29951691,97.97979798
043505,80.80808081,100
043506,100,100
043507,88.7195122,95.67147614
043508,68.69918699,69.30835735
043509,92.88461538,86.0952381
043512,93.90547264,86.77966102
043513,92.73743017,97.39583333
043517,91.36047666,85.02475248
043601,95.30332681,97.97101449
043602,83.85650224,89.9103139
043701,84.85804416,95.18072289
043702,94.34447301,97.87685775
043703,97.16981132,91.93548387
043802,100,100
043807,98.06629834,98.71465296
043809,82.63888889,88.74172185
043810,98.01324503,95.57109557
043811,100,89.63414634
043812,100,100
043813,79.87804878,81.15299335
043814,100,100
043818,95.70895522,96.43463497
043820,100,100
043821,95.20547945,89.65517241
043822,100,100
043823,98.71086556,100
043900,96.27473807,98.6417657
044000,100,96.34703196
044101,84.3956044,87.72378517
044102,94.88188976,100
044103,100,100
044104,94.11764706,95.60117302
044200,88.07692308,86.49386085
044300,100,100
044402,84.59302326,100
044403,92.42424242,95.80645161
044404,91.66666667,54.87804878
044405,100,100
044505,96.46182495,86.80351906
044507,92.29843562,88.85542169
044509,79.20997921,68.73508353
044510,87.87061995,79.11392405
044515,97.77777778,94.53125
044516,89.41441441,97.22222222
044517,100,100
044518,94.6,72.93354943
044520,100,100
044521,89.6373057,100
044522,70.77625571,82.74509804
044602,84,100
044604,93.29268293,95.92760181
044605,93.19248826,83.45323741
044606,100,100
044701,100,93.29268293
044702,63.11111111,100
044804,91.63987138,100
044805,100,100
044806,100,100
044807,72.46376812,100
044904,88.05970149,95.26184539
044907,73.3420026,91.89189189
044911,100,100
044915,90.36885246,87.84313725
044916,81.69291339,93.68421053
044917,93.22033898,100
044918,100,100
044919,100,100
044921,100,100
044922,91.71597633,91.98473282
044923,89.5890411,95.73170732
044924,91.98813056,93.67521368
044925,95.34883721,89.6
044926,100,86.72897196
044927,100,100
044928,100,100
044929,48.64864865,100
044930,94.29928741,91.14391144
044931,88.46153846,97.1659919
044932,87.31707317,93.6440678
045000,87.67123288,94.76190476
045103,100,98.1981982
045108,98.43924192,92.88537549
045109,89.91097923,78.54251012
045110,95,92.90657439
045114,100,100
045115,52.22222222,100
045116,100,100
045117,94.2408377,100
045118,79.83870968,80.85808581
045119,90.35532995,98.07073955
045120,82.9153605,89.41176471
045121,100,96.18138425
045122,100,100
045123,100,100
045124,100,93.83259912
045125,100,100
045207,94.66950959,95.12195122
045209,91.83333333,94.99263623
045212,100,100
045213,93.40659341,100
045214,100,78.76712329
045215,96.04147031,77.05597789
045216,100,100
045217,88.59060403,72.54685777
045222,100,100
045224,85.34621578,93.85749386
045226,88.05031447,83.92857143
045228,100,94.86692015
045233,100,69.49541284
045302,75.78947368,82.27272727
045303,90.4,85.84615385
045304,100,100
045501,83.92226148,100
045502,70.10309278,75.19788918
045604,91.35802469,91.81322013
045605,86.8385346,87.03703704
045606,95.6043956,100
045608,100,100
045609,84.50946644,89.59435626
045703,84.9609375,100
045704,83.09859155,88.1294964
045705,88.94736842,93.46549192
045706,90.37199125,95.7841484
045707,77.73019272,92.26006192
045900,100,100
046101,100,100
046102,100,92.85714286
046103,100,98.6013986
046200,95.53571429,100
046401,82.9787234,100
046402,88.98488121,92.62135922
046403,89.18558077,100
046404,96.95431472,94.97282609
046405,94.33962264,95.73643411
046500,94.2414175,96.25377644
046601,100,100
046602,94.46808511,96.9047619
046700,83.84030418,92.52336449
046800,89.04282116,93.2885906
046900,100,100
047000,59.74025974,100
047201,100,100
047202,81.67938931,82.70676692
047900,97.44121715,100
048100,99.0881459,100
048200,88.73994638,97.53914989
048300,90.78624079,94.08866995
048700,94.20289855,93.98148148
048800,74.43729904,90.25787966
048901,84.60111317,88.82113821
048902,91.98606272,86.04651163
049000,94.85125858,86.70438472
049100,72.96137339,100
049400,86.32075472,100
049500,87.96068796,86.06138107
049600,90.43743642,89.12839738
049700,100,98.80136986
049800,90.42316258,83.83333333
050300,100,97.48892171
050400,98.20627803,94.6397188
050500,91.0388971,91.06866288
050600,96.83143219,88.84462151
050700,97.45065789,100
050900,100,91.97080292
051100,100,91.18644068
051200,96.27118644,98.95615866
051300,94.05286344,94.22028353
051400,100,100
940100,100,100
940400,85.53008596,85.51532033
940500,100,59.57446809
940600,81.4516129,76.64233577
940700,100,100
940800,100,46.15384615
940900,75.67567568,78.04878049
941000,98.57142857,100
941100,100,100
941200,98.27586207,92.23300971
941300,92.62295082,90.13157895
941400,95.14563107,97.95918367
941500,96.03305785,94.28571429
980004,100,100
981000,100,100
000100,100,100
000200,100,100
000300,100,100
000400,100,100
000500,100,100
000600,100,100
000700,100,100
000800,100,100
001101,100,100
001200,63.55932203,100
001300,100,100
001400,100,100
001500,94.92063492,100
001600,100,100
001700,100,100
001800,93.71727749,100
001900,88.73239437,92.36641221
002000,100,100
002100,100,100
002200,95.66160521,100
002300,100,100
002400,100,96.86684073
002500,100,100
002600,100,100
002700,91.04477612,92.40506329
002800,93.36870027,100
002900,100,96.20596206
003000,100,89.37605396
003101,92.59259259,95.12195122
003102,85.53459119,92.28395062
003202,95.68106312,94.13919414
003203,96.56652361,97.6744186
003204,83.99246704,92.39543726
003300,100,97.93281654
003400,100,82.74111675
003501,100,100
003502,100,100
003600,97.46478873,94.75308642
003700,77.62237762,84.75
003800,100,100
003900,95.04132231,89.02953586
004001,100,92.7444795
004004,100,100
004005,100,85.48387097
004006,94.6969697,100
004008,87.37373737,82.65060241
004009,100,100
004010,100,100
004011,100,100
004012,100,100
004100,77.96901893,100
004201,88.59259259,83.22033898
004202,94.4015444,78.60465116
004203,94.11764706,90.77212806
004300,99.74576271,94.84902309
004401,93.17269076,96.45390071
004402,99.23371648,91.05367793
004501,94.61756374,95.85062241
004502,95.52238806,98.25918762
004601,100,94.63276836
004602,95.18518519,93.01848049
004701,100,100
004702,100,100
004801,100,98.41269841
004802,100,90.63291139
004903,100,100
